"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PEchoice","PEobs"
"5707","0.9",91,1,0,"DelayedRec",21,-0.810421703162976,0.958144453147976
"5708","0.9",92,1,0,"ImmediateRec",21,-0.00138770669419173,0.932307564921112
"5711","0.5",95,1,0,"ImmediateRec",21,-0.370366576192509,0.674688985431889
"5712","0.9",96,0,0,"ImmediateRec",21,-0.66874627572014,0.994788578576503
"5713","0.5",97,0,0,"DelayedRec",21,-0.01022381384503,0.532393659994323
"5715","0.5",99,0,0,"DelayedRec",21,-0.301906806307647,0.825161230216562
"5723","0.5",107,1,0,"ImmediateRec",21,-0.259324770104614,0.707800000767029
"5724","0.5",108,0,0,"ImmediateRec",21,-0.246101364307523,0.679524344987693
"5725","0.5",109,1,0,"DelayedRec",21,-0.211390331016409,0.582876793396213
"5726","0.1",110,0,1,"DelayedRec",21,0.200839381326212,0.170874329969009
"5729","0.9",113,0,0,"ImmediateRec",21,-0.836284427119894,0.931530446014668
"5732","0.1",116,1,1,"ImmediateRec",21,0.0810042316294118,0.0827159552422386
"5737","0.5",121,1,0,"ImmediateRec",21,-0.0188751139205358,0.742435906454319
"5738","0.9",122,0,0,"ImmediateRec",21,-0.946174268413684,0.990173088564641
"5739","0.1",123,0,0,"DelayedRec",21,-1.4768238096299e-05,0.222689313934206
"5740","0.5",124,1,0,"DelayedRec",21,-0.108455430525624,0.755885621603077
"5741","0.1",125,1,1,"DelayedRec",21,0.172407464456478,0.163282351748388
"5743","0.9",127,1,0,"DelayedRec",21,-0.859460895438364,0.972638414626991
"5744","0.1",128,1,1,"ImmediateRec",21,0.302656001851126,0.151019069188984
"5745","0.1",129,0,0,"ImmediateRec",21,-0.000612720135178493,0.226721528171912
"5746","0.1",130,1,0,"ImmediateRec",21,-7.99930097117822e-06,0.124364948707494
"5747","0.5",131,1,1,"ImmediateRec",21,0.827683749496046,0.703914291187118
"5749","0.1",133,1,1,"ImmediateRec",21,0.428905002414673,0.236532593797101
"5751","0.5",135,0,1,"DelayedRec",21,0.938005616283258,0.637321551597766
"5753","0.5",137,0,0,"ImmediateRec",21,-0.23537841124325,0.679985679867174
"5754","0.5",138,0,0,"DelayedRec",21,-0.325308023169982,0.57177901153205
"5757","0.5",141,1,1,"ImmediateRec",21,0.734822976330201,0.653861846718055
"5759","0.5",143,0,0,"ImmediateRec",21,-0.401004107157828,0.897657012023447
"5761","0.5",145,1,0,"DelayedRec",21,-0.00833401063878004,0.619918262085232
"5763","0.9",147,1,0,"ImmediateRec",21,-0.741778092476897,0.927567332038941
"5765","0.5",149,1,0,"ImmediateRec",21,-0.00679352484112988,0.84023094749352
"5767","0.9",151,1,1,"ImmediateRec",21,0.999997120894206,0.960957995004201
"5769","0.5",153,0,0,"DelayedRec",21,-0.108662199178873,0.608701289303524
"5770","0.1",154,1,1,"ImmediateRec",21,0.395334597438743,0.280764635650519
"5772","0.5",156,1,0,"DelayedRec",21,-0.00679352484112988,0.704493606335239
"5774","0.1",158,0,1,"ImmediateRec",21,0.189376279698152,0.10878169410113
"5778","0.5",162,0,0,"DelayedRec",21,-0.00553778747921116,0.596899067919045
"5780","0.5",164,0,1,"ImmediateRec",21,0.995485835279612,0.654254715297561
"5781","0.5",165,1,0,"ImmediateRec",21,-0.156404362215968,0.63763441063376
"5782","0.5",166,0,0,"DelayedRec",21,-0.188523024017289,0.88006917734709
"5785","0.9",169,1,0,"ImmediateRec",21,-0.785864745096126,0.86812118773882
"5787","0.5",171,0,1,"DelayedRec",21,0.87250593189418,0.589292161423692
"5789","0.5",173,1,0,"ImmediateRec",21,-0.288770919636845,0.906007281745683
"5792","0.9",176,0,0,"DelayedRec",21,-0.484151495678342,0.920979127704512
"5793","0.5",177,1,1,"ImmediateRec",21,0.846324188641322,0.620184689989393
"5795","0.1",179,0,1,"ImmediateRec",21,0.0555612853510262,0.0339275933069847
"5796","0.9",180,0,0,"DelayedRec",21,-0.954708844445085,0.991420581675776
"5797","0.5",181,1,0,"ImmediateRec",21,-0.31011314379297,0.773323110803813
"5798","0.5",182,0,0,"DelayedRec",21,-0.0720665177006748,0.69193433152946
"5799","0.5",183,0,0,"DelayedRec",21,-0.235393557913191,0.677938302699281
"5801","0.9",185,0,0,"DelayedRec",21,-0.394659348940124,0.758430856399419
"5802","0.1",186,0,1,"ImmediateRec",21,0.194669484604225,0.170678638374791
"5803","0.9",187,1,0,"ImmediateRec",21,-0.32170922344795,0.624571552856418
"5804","0.9",188,1,0,"ImmediateRec",21,-0.778237337567582,0.984056866212484
"5808","0.9",192,0,0,"ImmediateRec",21,-0.528461767935326,0.894100809099811
"5809","0.5",193,0,0,"DelayedRec",21,-0.00451416472038799,0.569811336487118
"5810","0.5",194,1,0,"DelayedRec",21,-0.191882642395966,0.790913305472783
"5811","0.1",195,0,0,"DelayedRec",21,-0.036036126302922,0.487065931214335
"5812","0.1",196,0,0,"DelayedRec",21,-6.88565794000105e-07,0.140554700945635
"5813","0.5",197,0,0,"ImmediateRec",21,-0.252790815518663,0.766162774499188
"5814","0.1",198,1,1,"ImmediateRec",21,0.786230497323004,0.401101197868178
"5815","0.9",199,1,0,"ImmediateRec",21,-0.359098920564901,0.670643109190659
"5819","0.1",203,0,1,"ImmediateRec",21,0.69076926439437,0.250476438805421
"5820","0.5",204,1,0,"ImmediateRec",21,-0.156414426882644,0.651321009958736
"5821","0.9",205,0,0,"ImmediateRec",21,-0.00861838560026442,0.999639483346614
"5825","0.1",209,1,0,"ImmediateRec",21,-7.27106009728958e-08,0.285227737595732
"5826","0.1",210,1,1,"ImmediateRec",21,0.569220834522287,0.333223568423275
"5827","0.9",211,0,0,"DelayedRec",21,-0.606378720435967,0.994729341800851
"5832","0.5",216,1,0,"ImmediateRec",21,-0.0024451232433006,0.763281802033885
"5833","0.5",217,0,0,"DelayedRec",21,-0.0637263252915169,0.700932158026825
"5836","0.5",220,0,0,"DelayedRec",21,-0.00199315866189226,0.753316423319408
"5840","0.1",224,0,1,"ImmediateRec",21,0.273918724917559,0.134667054045601
"5841","0.1",225,1,1,"DelayedRec",21,0.308321733758484,0.186094838871939
"5842","0.1",226,1,1,"ImmediateRec",21,0.251330535576939,0.15325001812901
"5844","0.1",228,0,1,"DelayedRec",21,0.487718193329399,0.108024629835537
"5846","0.5",230,0,0,"DelayedRec",21,-0.0107049975477534,0.741732567001856
"5848","0.1",232,0,1,"DelayedRec",21,0.167004237621797,0.103928090136718
"5849","0.9",233,0,0,"DelayedRec",21,-0.863865372144076,0.982144454113801
"5850","0.1",234,0,1,"DelayedRec",21,0.22328669146629,0.110898983545001
"5851","0.1",235,1,1,"ImmediateRec",21,0.182013648760112,0.0913258602000001
"5852","0.5",236,1,0,"ImmediateRec",21,-0.167974565154113,0.577221091009068
"5855","0.5",239,0,0,"ImmediateRec",21,-0.00162473669266402,0.694122540281441
"5857","0.9",241,1,0,"DelayedRec",21,-0.901411261939274,0.987245796542352
"5858","0.5",242,1,1,"ImmediateRec",21,0.998920394165111,0.475344416845756
"5861","0.9",245,1,0,"DelayedRec",21,-0.783813469980599,0.846006047329778
"5862","0.1",246,0,1,"DelayedRec",21,0.264175360129037,0.060328344056113
"5863","0.9",247,1,0,"DelayedRec",21,-1.73894383415058e-08,0.870336281433323
"5866","0.1",250,1,0,"DelayedRec",21,-2.13326318118556e-08,0.220178581710322
"5870","0.1",254,1,1,"DelayedRec",21,0.175539372943832,0.0409122925752905
"5872","0.5",256,0,0,"DelayedRec",21,-0.00872625077132647,0.826375935236337
"5873","0.5",257,0,0,"ImmediateRec",21,-0.0690623380174881,0.741075090527928
"5875","0.9",259,0,0,"DelayedRec",21,-0.718711583198663,0.974348634841579
"5879","0.9",263,0,0,"DelayedRec",21,-0.681343841265797,0.995482048629789
"5881","0.5",265,0,1,"DelayedRec",21,0.997554876756699,0.680524660565655
"5883","0.9",267,1,0,"DelayedRec",21,-0.555402016101531,0.947169787099553
"5886","0.1",270,0,0,"ImmediateRec",21,-0.000401830298587366,0.0228482232835621
"5887","0.9",271,0,0,"DelayedRec",21,-0.614825321329077,0.990395924149779
"5891","0.5",275,1,1,"DelayedRec",21,0.965482269958676,0.793890990018675
"5892","0.5",276,1,0,"DelayedRec",21,-0.1868364309373,0.736073835332373
"5894","0.9",278,0,0,"ImmediateRec",21,-0.668543175165589,0.874944466844901
"5895","0.1",279,0,1,"DelayedRec",21,0.182855884168045,0.179234717262891
"5897","0.1",281,0,0,"DelayedRec",21,-3.39011548734941e-09,0.147600674131474
"5898","0.9",282,1,0,"DelayedRec",21,-0.485679963681996,0.899355267603044
"5903","0.5",287,1,0,"DelayedRec",21,-0.152300973662591,0.755903806750526
"5904","0.9",288,0,0,"DelayedRec",21,-0.796438102777355,0.959367978170577
"5906","0.9",290,0,0,"DelayedRec",21,-0.447914613611435,0.916678765276012
"5907","0.5",291,1,0,"ImmediateRec",21,-0.0010796058348885,0.742543053236529
"5909","0.1",293,0,1,"DelayedRec",21,0.470782418610789,0.201245530689414
"5913","0.9",297,0,0,"ImmediateRec",21,-0.365120610731522,0.855146417056435
"5914","0.1",298,1,0,"DelayedRec",21,-7.61853227417692e-08,0.497632422991079
"5916","0.9",300,0,0,"ImmediateRec",21,-0.799087518788489,0.871467228931355
"5917","0.9",301,0,0,"DelayedRec",21,-0.61623854417496,0.857616338961124
"5918","0.1",302,1,1,"ImmediateRec",21,0.802230324499319,0.337474591800912
"5919","0.1",303,0,0,"DelayedRec",21,-4.12662175558021e-08,0.277911991676243
"5920","0.5",304,1,1,"ImmediateRec",21,0.875850836679933,0.701891152697318
"5921","0.5",305,0,0,"DelayedRec",21,-0.00935345147344519,0.679062828424909
"5923","0.5",307,1,0,"ImmediateRec",21,-0.0140495519739278,0.689119076215344
"5925","0.5",309,0,0,"DelayedRec",21,-0.0114525868130635,0.652489834356204
"5926","0.1",310,0,1,"DelayedRec",21,0.284178661084089,0.233831669336358
"5927","0.1",311,1,1,"ImmediateRec",21,0.405678237469275,0.257733830256831
"5930","0.5",2,1,0,"DelayedRec",22,-0.275335636563396,0.671500845706867
"5933","0.1",5,0,1,"ImmediateRec",22,0.426481831484963,0.434189429087569
"5934","0.9",6,1,0,"ImmediateRec",22,-0.606162010587666,0.791367509363964
"5936","0.9",8,0,0,"DelayedRec",22,-0.617176613034863,0.790547691406905
"5938","0.9",10,0,0,"ImmediateRec",22,-0.373847135357776,0.798174464411617
"5939","0.9",11,0,0,"ImmediateRec",22,-0.345232066801557,0.771209273392925
"5942","0.5",14,0,0,"DelayedRec",22,-0.204652175861964,0.672566362184962
"5943","0.5",15,0,0,"DelayedRec",22,-0.204652175861964,0.669256743350235
"5945","0.5",17,1,1,"DelayedRec",22,0.811012344442211,0.679469301853097
"5946","0.1",18,0,1,"DelayedRec",22,0.681192742498847,0.451515238060956
"5947","0.5",19,1,0,"DelayedRec",22,-0.314537895333299,0.682667109914545
"5949","0.9",21,1,0,"ImmediateRec",22,-0.679850525286506,0.826499380214359
"5950","0.9",22,0,0,"DelayedRec",22,-0.60285456443588,0.808756707622903
"5951","0.5",23,1,0,"DelayedRec",22,-0.174522131527787,0.65651439621187
"5952","0.1",24,0,1,"ImmediateRec",22,0.372186704771275,0.403583467023062
"5954","0.5",26,1,0,"ImmediateRec",22,-0.218357052830823,0.659604170868263
"5959","0.9",31,0,0,"ImmediateRec",22,-0.67762937401252,0.80784462936645
"5960","0.5",32,0,0,"ImmediateRec",22,-0.254260851253909,0.648815143042793
"5961","0.1",33,0,1,"DelayedRec",22,0.374237844321302,0.407196352921091
"5962","0.5",34,0,0,"DelayedRec",22,-0.218357052830823,0.689336843566901
"5967","0.5",39,0,0,"ImmediateRec",22,-0.161163830003112,0.699900543910726
"5968","0.9",40,0,0,"ImmediateRec",22,-0.604317392412621,0.828168224173187
"5970","0.9",42,0,0,"ImmediateRec",22,-0.706902530771848,0.818309711685803
"5971","0.5",43,1,1,"ImmediateRec",22,0.783172861280342,0.701790339059241
"5972","0.9",44,1,0,"ImmediateRec",22,-0.558061631760467,0.802050963404872
"5973","0.5",45,0,0,"DelayedRec",22,-0.276772883911633,0.677330651713896
"5975","0.5",47,1,1,"ImmediateRec",22,0.744411911419363,0.688956913430803
"5977","0.5",49,0,0,"ImmediateRec",22,-0.161163830003112,0.673104021504731
"5979","0.5",51,1,0,"ImmediateRec",22,-0.312566986811181,0.674817069703721
"5980","0.5",52,1,0,"ImmediateRec",22,-0.288642433403935,0.677401575943024
"5982","0.5",54,0,0,"ImmediateRec",22,-0.266549117075102,0.663775365882101
"5985","0.1",57,1,1,"ImmediateRec",22,0.332677670761934,0.331392086955043
"5987","0.1",59,0,1,"DelayedRec",22,0.320629472072447,0.372506461410764
"5990","0.1",62,0,1,"ImmediateRec",22,0.283698993028214,0.309379092498255
"5992","0.5",64,0,0,"DelayedRec",22,NA,0.676255397765201
"5994","0.5",66,0,1,"ImmediateRec",22,0.75385312902317,0.698433098827008
"5995","0.9",67,1,0,"ImmediateRec",22,-0.747503912365314,0.817551206840864
"5998","0.9",70,0,0,"DelayedRec",22,-0.776586708194627,0.842486493404704
"5999","0.5",71,1,0,"ImmediateRec",22,-0.214101197473858,0.710038977948475
"6003","0.1",75,1,1,"DelayedRec",22,0.352451804912746,0.367207867941029
"6005","0.5",77,1,1,"DelayedRec",22,0.862563615466779,0.686051319203703
"6006","0.1",78,0,1,"DelayedRec",22,0.261204591167262,0.293175423136239
"6010","0.9",82,0,0,"DelayedRec",22,-0.777251417809981,0.896416705708866
"6011","0.9",83,0,0,"DelayedRec",22,-0.674525618762547,0.810485780071646
"6012","0.1",84,0,1,"DelayedRec",22,0.282241087287767,0.298237982722323
"6013","0.1",85,1,1,"ImmediateRec",22,0.377104031429488,0.376599360685681
"6014","0.5",86,0,0,"ImmediateRec",22,-0.303848420428784,0.653467116402292
"6017","0.9",89,1,0,"DelayedRec",22,-0.774770209778265,0.81691245755572
"6019","0.9",91,1,0,"DelayedRec",22,-0.794747469145177,0.858729478138308
"6020","0.9",92,1,0,"ImmediateRec",22,-0.733915778425636,0.887268031423541
"6023","0.5",95,0,0,"ImmediateRec",22,-0.22873954918224,0.661411675251473
"6024","0.9",96,1,0,"ImmediateRec",22,-0.737246345529574,0.881631765779709
"6025","0.5",97,1,0,"DelayedRec",22,-0.280591204955011,0.631390657678183
"6027","0.5",99,0,0,"DelayedRec",22,-0.126916706318291,0.702435560432962
"6035","0.5",107,1,0,"ImmediateRec",22,-0.203458869812025,0.670157474812362
"6036","0.5",108,1,1,"ImmediateRec",22,0.853359956951353,0.678704772353492
"6037","0.5",109,1,0,"DelayedRec",22,-0.187885687734623,0.647517156026618
"6038","0.1",110,0,1,"DelayedRec",22,0.232118370292161,0.302540602147738
"6041","0.9",113,0,0,"ImmediateRec",22,-0.78564847195664,0.875238019830922
"6044","0.1",116,0,1,"ImmediateRec",22,0.215963656973484,0.296074137986351
"6049","0.5",121,0,1,"ImmediateRec",22,0.819867335081451,0.687362956551886
"6050","0.9",122,0,0,"ImmediateRec",22,-0.815831727227908,0.884705547918207
"6051","0.1",123,1,1,"DelayedRec",22,0.246613798220946,0.300852724079621
"6052","0.5",124,0,1,"DelayedRec",22,0.740885852929559,0.696436715327189
"6053","0.1",125,0,1,"DelayedRec",22,0.216158648867287,0.285248330475744
"6055","0.9",127,1,0,"DelayedRec",22,-0.800386601774898,0.86051478804872
"6056","0.1",128,1,1,"ImmediateRec",22,0.210305927842726,0.280868332151841
"6057","0.1",129,1,1,"ImmediateRec",22,0.253779912224842,0.278811807372128
"6058","0.1",130,1,1,"ImmediateRec",22,0.194208657130087,0.271379594331647
"6059","0.5",131,0,1,"ImmediateRec",22,0.826495489294093,0.68526792055707
"6061","0.1",133,1,1,"ImmediateRec",22,0.240908651775126,0.289946139845091
"6063","0.5",135,0,1,"DelayedRec",22,0.804265668119764,0.667404824656271
"6065","0.5",137,1,1,"ImmediateRec",22,0.775704018410591,0.67548788178233
"6066","0.5",138,0,0,"DelayedRec",22,-0.236766263574288,0.638288871632018
"6069","0.5",141,1,1,"ImmediateRec",22,0.781356338482015,0.673532010292511
"6071","0.5",143,0,0,"ImmediateRec",22,-0.27845036612494,0.725123987482757
"6073","0.5",145,1,1,"DelayedRec",22,0.742862827323885,0.662575667608979
"6075","0.9",147,0,0,"ImmediateRec",22,-0.800148019635051,0.883884034329946
"6077","0.5",149,0,0,"ImmediateRec",22,-0.315823153155569,0.70906273856021
"6079","0.9",151,1,0,"ImmediateRec",22,-0.869577073546415,0.889716384902703
"6081","0.5",153,1,0,"DelayedRec",22,-0.283670045389339,0.656855485364659
"6082","0.1",154,1,1,"ImmediateRec",22,0.261097040903042,0.276785002757769
"6084","0.5",156,0,0,"DelayedRec",22,-0.313997500658557,0.654272823291276
"6086","0.1",158,0,1,"ImmediateRec",22,0.175194586149155,0.252705669521026
"6090","0.5",162,0,1,"DelayedRec",22,0.710036547373474,0.652347109082803
"6092","0.5",164,1,0,"ImmediateRec",22,-0.344311186122113,0.6445957880909
"6093","0.5",165,1,1,"ImmediateRec",22,0.738042673603127,0.664401618711564
"6094","0.5",166,1,0,"DelayedRec",22,-0.317956863021233,0.739077990595005
"6097","0.9",169,1,0,"ImmediateRec",22,-0.794385772165961,0.868323922760521
"6099","0.5",171,1,0,"DelayedRec",22,-0.318448709385156,0.647006894692251
"6101","0.5",173,0,0,"ImmediateRec",22,-0.294073956207029,0.725828621590244
"6104","0.9",176,0,0,"DelayedRec",22,-0.867714445962835,0.881816204269787
"6105","0.5",177,1,0,"ImmediateRec",22,-0.293619756827907,0.63556155798639
"6107","0.1",179,1,1,"ImmediateRec",22,0.108648343195942,0.205618159317877
"6108","0.9",180,0,0,"DelayedRec",22,-0.899667836052285,0.913956666506667
"6109","0.5",181,1,0,"ImmediateRec",22,-0.271145465395795,0.723767701761699
"6110","0.5",182,0,0,"DelayedRec",22,-0.291649365731629,0.68510806067709
"6111","0.5",183,0,1,"DelayedRec",22,0.728435100628218,0.665739139639656
"6113","0.9",185,1,0,"DelayedRec",22,-0.801297704974073,0.852025295825928
"6114","0.1",186,1,1,"ImmediateRec",22,0.209804673271335,0.248076245510291
"6115","0.9",187,1,0,"ImmediateRec",22,-0.739964645032794,0.823240830926216
"6116","0.9",188,1,0,"ImmediateRec",22,-0.830805313455118,0.892176646327602
"6120","0.9",192,0,0,"ImmediateRec",22,-0.816680496177256,0.875551437733009
"6121","0.5",193,1,0,"DelayedRec",22,-0.269325892296955,0.661962657574998
"6122","0.5",194,1,0,"DelayedRec",22,-0.327320897938641,0.71139843309107
"6123","0.1",195,0,1,"DelayedRec",22,0.316673849806888,0.29136110652633
"6124","0.1",196,1,1,"DelayedRec",22,0.193745769668051,0.239695341778528
"6125","0.5",197,1,1,"ImmediateRec",22,0.749608595147115,0.677791395837913
"6126","0.1",198,0,1,"ImmediateRec",22,0.29243494822078,0.28151788522171
"6127","0.9",199,0,0,"ImmediateRec",22,-0.729948655397217,0.809017619522599
"6131","0.1",203,1,1,"ImmediateRec",22,0.256664899841706,0.267544758115057
"6132","0.5",204,1,0,"ImmediateRec",22,-0.302267048253706,0.687364847084482
"6133","0.9",205,1,0,"ImmediateRec",22,-0.762980786885081,0.932581316814856
"6137","0.1",209,1,1,"ImmediateRec",22,0.27280737221926,0.273976903401705
"6138","0.1",210,0,1,"ImmediateRec",22,0.245829995883287,0.253330201608939
"6139","0.9",211,1,0,"DelayedRec",22,-0.847424977745339,0.91136989388065
"6144","0.5",216,1,0,"ImmediateRec",22,-0.279130874427502,0.673294314313323
"6145","0.5",217,1,0,"DelayedRec",22,-0.307768068498944,0.709474411572856
"6148","0.5",220,0,1,"DelayedRec",22,0.742234406599076,0.678197398935248
"6152","0.1",224,1,1,"ImmediateRec",22,0.17123328281819,0.218917169449617
"6153","0.1",225,0,1,"DelayedRec",22,0.193591411864209,0.228512630407142
"6154","0.1",226,0,1,"ImmediateRec",22,0.178773506366316,0.220792655634892
"6156","0.1",228,0,0,"DelayedRec",22,NA,0.230720413141461
"6158","0.5",230,0,0,"DelayedRec",22,-0.248711105815666,0.660143626752196
"6160","0.1",232,0,1,"DelayedRec",22,0.152453465301977,0.206126320209539
"6161","0.9",233,0,0,"DelayedRec",22,-0.859215652764354,0.922592685743784
"6162","0.1",234,0,1,"DelayedRec",22,0.158126716889152,0.211521363702021
"6163","0.1",235,0,1,"ImmediateRec",22,0.146023355872295,0.204375414750918
"6164","0.5",236,1,0,"ImmediateRec",22,-0.284210834681747,0.685505825901504
"6167","0.5",239,0,0,"ImmediateRec",22,-0.314577820701505,0.662353760782515
"6169","0.9",241,0,0,"DelayedRec",22,-0.885006434927133,0.907093389062185
"6170","0.5",242,1,0,"ImmediateRec",22,-0.262456722506846,0.662346984866059
"6173","0.9",245,1,0,"DelayedRec",22,-0.831252973621981,0.880622537920054
"6174","0.1",246,1,1,"DelayedRec",22,0.209548723260362,0.208117816828506
"6175","0.9",247,1,0,"DelayedRec",22,-0.823858964714973,0.898636439292211
"6178","0.1",250,0,1,"DelayedRec",22,0.198161678108646,0.216231185407064
"6182","0.1",254,1,1,"DelayedRec",22,0.178697781679055,0.194293418091954
"6184","0.5",256,0,1,"DelayedRec",22,0.770325780308384,0.714919971428222
"6185","0.5",257,1,0,"ImmediateRec",22,-0.290499353717868,0.697045516318809
"6187","0.9",259,0,0,"DelayedRec",22,-0.779107977879762,0.898025368553618
"6191","0.9",263,0,0,"DelayedRec",22,-0.87710842849275,0.937843163468797
"6193","0.5",265,1,1,"DelayedRec",22,0.711363378488582,0.690767415248853
"6195","0.9",267,1,0,"DelayedRec",22,-0.809972651757326,0.890546653522666
"6198","0.1",270,0,1,"ImmediateRec",22,0.140724713955065,0.175259403565012
"6199","0.9",271,0,0,"DelayedRec",22,-0.870046660108092,0.940922706676104
"6203","0.5",275,0,1,"DelayedRec",22,0.757632282857302,0.688701672154566
"6204","0.5",276,1,0,"DelayedRec",22,-0.343085913531146,0.661898283173637
"6206","0.9",278,0,0,"ImmediateRec",22,-0.832388395779934,0.915170754080024
