"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PEchoice","PEobs","setup"
"41868","0.1",258,0,0,"DelayedRec",143,-1.30530336685948e-13,0.132930980522939,"three"
"41869","0.5",259,1,0,"DelayedRec",143,-0.304476384297798,0.506206639549256,"three"
"41878","0.5",268,0,1,"DelayedRec",143,0.630833284203999,0.493863961387237,"three"
"41881","0.1",271,0,1,"DelayedRec",143,0.119208401295227,0.0960188758310597,"three"
"41887","0.9",277,1,0,"DelayedRec",143,-0.926351930661318,0.908393082960766,"three"
"41894","0.3",284,0,1,"DelayedRec",143,0.200637902808033,0.305227391279546,"three"
"41896","0.3",286,0,1,"DelayedRec",143,0.145540093018389,0.295804383309441,"three"
"41899","0.7",289,0,0,"DelayedRec",143,-0.876044020241674,0.708797462279781,"three"
"41905","0.9",295,1,0,"DelayedRec",143,-0.90542702709588,0.902234124944759,"three"
"41909","0.1",299,1,0,"DelayedRec",143,-8.36150259265808e-05,0.110062672781014,"three"
"41912","0.9",302,0,0,"DelayedRec",143,-0.889143383884047,0.889868181538134,"three"
"41913","0.9",303,0,0,"DelayedRec",143,-0.75728025871919,0.876024451704298,"three"
"41920","0.3",310,1,1,"DelayedRec",143,0.310468225317919,0.292898888232606,"three"
"41922","0.7",312,0,0,"DelayedRec",143,-0.735575316361459,0.711657756404708,"three"
"41923","0.3",313,0,1,"DelayedRec",143,0.37351311838103,0.29941354372515,"three"
"41927","0.9",317,1,0,"DelayedRec",143,NA,0.901377977126757,"three"
"41931","0.1",321,1,1,"DelayedRec",143,0.219339072666151,0.131281166319625,"three"
"41932","0.3",322,0,1,"DelayedRec",143,0.594167852201968,0.326398518827189,"three"
"41938","0.9",328,0,0,"DelayedRec",143,-0.864490261953999,0.874751054854928,"three"
"41941","0.9",331,0,0,"DelayedRec",143,NA,0.86330271698531,"three"
"41943","0.1",333,0,0,"DelayedRec",143,-1.67931694896456e-05,0.109167230324014,"three"
"41954","0.9",344,0,0,"DelayedRec",143,-0.731958827253497,0.8958488804921,"three"
"41955","0.5",345,1,0,"DelayedRec",143,-0.393451154302394,0.50528647907512,"three"
"41956","0.1",346,0,1,"DelayedRec",143,0.376593269295913,0.118087891414993,"three"
"41959","0.7",349,0,0,"DelayedRec",143,-0.687357159844082,0.693443605218285,"three"
"41963","0.3",353,0,1,"DelayedRec",143,0.230759910732353,0.285655829888195,"three"
"41965","0.7",355,0,0,"DelayedRec",143,NA,0.682655663672775,"three"
"41987","0.5",377,0,0,"DelayedRec",143,-0.432856716517934,0.503350628476677,"three"
"41988","0.3",378,1,1,"DelayedRec",143,0.167390200968334,0.276837036953331,"three"
"41999","0.3",389,0,1,"DelayedRec",143,0.142565639011591,0.272530267448484,"three"
"42000","0.1",390,0,0,"DelayedRec",143,NA,0.12244416024869,"three"
"42003","0.9",393,0,0,"DelayedRec",143,-0.866389490270687,0.883182010487441,"three"
"42004","0.5",394,1,1,"DelayedRec",143,0.49816416622788,0.487579305623865,"three"
"42007","0.7",397,1,0,"DelayedRec",143,-0.878577352143641,0.731709501398603,"three"
"42015","0.5",405,0,1,"DelayedRec",143,0.956179143366168,0.520005993322276,"three"
"42023","0.3",413,0,1,"DelayedRec",143,0.35545310586535,0.308027130579445,"three"
"42025","0.1",415,1,1,"DelayedRec",143,0.100040215963404,0.118835390865574,"three"
"42029","0.7",419,1,1,"DelayedRec",143,0.951339570911151,0.696764864983159,"three"
"42033","0.5",423,0,0,"DelayedRec",143,NA,0.496631801424488,"three"
"42034","0.1",424,1,1,"DelayedRec",143,0.142605567139115,0.0810547689072936,"three"
"42039","0.1",429,0,1,"DelayedRec",143,0.251747756284756,0.078552438660239,"three"
"42047","0.3",437,0,1,"DelayedRec",143,0.132450919476444,0.262672071091309,"three"
"42048","0.3",438,0,1,"DelayedRec",143,0.420921526146876,0.304378601286709,"three"
"42050","0.9",440,0,0,"DelayedRec",143,-0.867533840418899,0.926222850264391,"three"
"42052","0.7",442,0,0,"DelayedRec",143,-0.887192022809005,0.741414333235225,"three"
"42055","0.3",445,1,1,"DelayedRec",143,0.244381708570391,0.270119891650197,"three"
"42063","0.9",453,0,0,"DelayedRec",143,-0.804941578759198,0.918463020910339,"three"
"42066","0.7",456,0,0,"DelayedRec",143,NA,0.705018202761021,"three"
"42068","0.1",458,0,1,"DelayedRec",143,0.0145744653338072,0.098453781369602,"three"
"42070","0.7",460,0,0,"DelayedRec",143,-0.791860967705792,0.734082378843717,"three"
"42072","0.9",462,0,0,"DelayedRec",143,-0.987586979694471,0.903077869698138,"three"
"42075","0.3",465,0,1,"DelayedRec",143,0.408352825560236,0.305949805455757,"three"
"42083","0.1",473,0,1,"DelayedRec",143,0.120015868099287,0.0872217244971295,"three"
"42086","0.5",476,0,0,"DelayedRec",143,-0.424088767647971,0.503242867243533,"three"
"42087","0.7",477,1,0,"DelayedRec",143,-0.652207350362183,0.698809873041931,"three"
"42091","0.7",481,0,0,"DelayedRec",143,-0.72270907550057,0.726976777219495,"three"
"42094","0.9",484,0,0,"DelayedRec",143,-0.948352266931092,0.900563741343015,"three"
"42098","0.9",488,0,0,"DelayedRec",143,-0.936849323423872,0.918080579824443,"three"
"42099","0.7",489,0,0,"DelayedRec",143,NA,0.692793207446361,"three"
"42101","0.9",491,0,0,"DelayedRec",143,-0.797911237807566,0.903797948108348,"three"
"42105","0.3",495,1,1,"DelayedRec",143,0.549240138553597,0.313037711098058,"three"
"42107","0.3",497,0,1,"DelayedRec",143,0.467785873191711,0.308167765649786,"three"
"42108","0.3",498,1,1,"DelayedRec",143,0.398411564992309,0.303373582219406,"three"
"42109","0.9",499,0,0,"DelayedRec",143,-0.767570219170442,0.893141545726833,"three"
"42111","0.7",501,1,0,"DelayedRec",143,-0.660674286641895,0.701346017827096,"three"
"42113","0.5",503,1,1,"DelayedRec",143,0.834783595665077,0.496832822048166,"three"
"42118","0.7",508,0,0,"DelayedRec",143,-0.615528750023462,0.715667158212887,"three"
"42119","0.7",509,0,1,"DelayedRec",143,0.999958724835499,0.704533483591414,"three"
"42121","0.3",511,0,0,"DelayedRec",143,-0.0200522759822919,0.309564862000129,"three"
"42128","0.1",518,0,1,"DelayedRec",143,0.0625107173592716,0.10165400487614,"three"
"42130","0.1",520,1,1,"DelayedRec",143,0.210199913362709,0.109911116292118,"three"
"42131","0.1",521,1,1,"DelayedRec",143,0.179026518848643,0.108201222814352,"three"
"42132","0.1",522,0,1,"DelayedRec",143,0.152476249577511,0.106517930246521,"three"
"42134","0.3",524,0,1,"DelayedRec",143,0.553503549029717,0.306426983821717,"three"
"42136","0.5",526,0,0,"DelayedRec",143,-0.246155415314184,0.518505446323959,"three"
"42139","0.1",529,0,1,"DelayedRec",143,0.0328922679726928,0.0954743463969315,"three"
"42140","0.5",530,1,0,"DelayedRec",143,-0.178557897288648,0.502498098710853,"three"
"42141","0.9",531,0,0,"DelayedRec",143,-0.971985772315582,0.906010953431743,"three"
"42143","0.5",533,0,0,"DelayedRec",143,NA,0.519626086559089,"three"
"42146","0.1",536,0,1,"DelayedRec",143,0.146630762830423,0.106402442888886,"three"
"42149","0.5",539,0,1,"DelayedRec",143,0.746506891665573,0.511542234022073,"three"
"42151","0.7",541,0,0,"DelayedRec",143,-0.658040311628784,0.707652989658742,"three"
"42158","0.5",548,0,0,"DelayedRec",143,NA,0.505276086061793,"three"
"42160","0.7",550,0,0,"DelayedRec",143,-0.5604505937626,0.696643991912572,"three"
"42162","0.3",552,0,1,"DelayedRec",143,0.443525668428221,0.300007947236802,"three"
"42166","0.9",556,0,0,"DelayedRec",143,-0.931667647523853,0.901513779821139,"three"
"42167","0.3",557,0,0,"DelayedRec",143,-0.0123884843341267,0.295340706564851,"three"
"42168","0.5",558,0,1,"DelayedRec",143,0.771212944394953,0.494765786742234,"three"
"42170","0.5",560,0,1,"DelayedRec",143,0.853811251654305,0.51293131269877,"three"
"42171","0.5",561,0,0,"DelayedRec",143,-0.458493729592921,0.504250144663299,"three"
"42174","0.7",564,0,0,"DelayedRec",143,-0.52996876427406,0.709253925578924,"three"
"42178","0.5",568,1,0,"DelayedRec",143,-0.292268728749012,0.50495161113888,"three"
"42423","0.3",243,1,1,"DelayedRec",144,0.38769217344372,0.306807622793664,"three"
"42435","0.3",255,1,1,"DelayedRec",144,0.374652768444887,0.31608503513858,"three"
"42436","0.9",256,0,0,"DelayedRec",144,-0.878887656370151,0.882886382840058,"three"
"42438","0.7",258,1,0,"DelayedRec",144,-0.636072695312543,0.688260063946091,"three"
"42439","0.9",259,0,0,"DelayedRec",144,-0.853019528517459,0.881337976542149,"three"
"42442","0.7",262,0,0,"DelayedRec",144,-0.617863368663276,0.678798818264035,"three"
"42443","0.3",263,1,1,"DelayedRec",144,0.376593420930641,0.302590056718806,"three"
"42447","0.3",267,1,1,"DelayedRec",144,0.399824666033886,0.330532367322215,"three"
"42448","0.9",268,1,0,"DelayedRec",144,-0.865933274886451,0.876007009636018,"three"
"42452","0.5",272,0,1,"DelayedRec",144,0.614712233164118,0.514031721845881,"three"
"42458","0.9",278,1,1,"DelayedRec",144,0.998593866745377,0.865834901440545,"three"
"42471","0.3",291,1,1,"DelayedRec",144,0.377260184619099,0.321507425849889,"three"
"42472","0.3",292,1,1,"DelayedRec",144,0.366460076417447,0.317087787251172,"three"
"42473","0.3",293,0,1,"DelayedRec",144,0.355340016702698,0.294328059341306,"three"
"42474","0.1",294,0,1,"DelayedRec",144,0.146447277200067,0.110763049929831,"three"
"42478","0.7",298,0,0,"DelayedRec",144,-0.644030849045281,0.687271096280094,"three"
"42483","0.7",303,1,0,"DelayedRec",144,-0.625593698403706,0.677823445555163,"three"
"42488","0.9",308,1,0,"DelayedRec",144,-0.858495601385411,0.869244084217269,"three"
"42492","0.1",312,0,1,"DelayedRec",144,0.166081191405394,0.142705078997723,"three"
"42495","0.5",315,0,0,"DelayedRec",144,-0.262325572759966,0.510633330592362,"three"
"42506","0.1",326,0,1,"DelayedRec",144,0.165007063719099,0.131331974224881,"three"
"42512","0.5",332,0,1,"DelayedRec",144,0.759564985338548,0.510136952075294,"three"
"42517","0.3",337,1,1,"DelayedRec",144,0.354315328997203,0.282356108778561,"three"
"42518","0.1",338,0,1,"DelayedRec",144,0.109531302068007,0.0964450575501107,"three"
"42519","0.5",339,1,1,"DelayedRec",144,0.843884798720265,0.526934841293832,"three"
"42524","0.9",344,0,0,"DelayedRec",144,-0.821092823365787,0.884050992248532,"three"
"42526","0.5",346,0,0,"DelayedRec",144,-0.283301779648739,0.503791959554901,"three"
"42530","0.3",350,1,1,"DelayedRec",144,0.344172080261487,0.278474668237515,"three"
"42536","0.1",356,0,1,"DelayedRec",144,0.24742577344905,0.124603993352485,"three"
"42544","0.1",364,1,1,"DelayedRec",144,0.0920136841371904,0.088758717638146,"three"
"42546","0.7",366,1,0,"DelayedRec",144,-0.684548409470348,0.73285243719911,"three"
"42550","0.7",370,1,0,"DelayedRec",144,-0.664951332458331,0.722778197358315,"three"
"42553","0.1",373,0,1,"DelayedRec",144,0.0868208052530153,0.0863352265944926,"three"
"42555","0.9",375,0,0,"DelayedRec",144,-0.798096056830717,0.886902889198295,"three"
"42557","0.9",377,0,0,"DelayedRec",144,-0.775248366773559,0.874710977201077,"three"
"42560","0.5",380,1,0,"DelayedRec",144,-0.46268396346895,0.525481470208218,"three"
"42562","0.9",382,1,0,"DelayedRec",144,-0.915664678583117,0.914851590471637,"three"
"42565","0.7",385,1,0,"DelayedRec",144,-0.656051922608647,0.716789888389174,"three"
"42572","0.9",392,1,0,"DelayedRec",144,-0.892616025028213,0.903618859767698,"three"
"42574","0.9",394,0,0,"DelayedRec",144,-0.867062441464746,0.891197159769322,"three"
"42576","0.5",396,1,1,"DelayedRec",144,0.852893357233138,0.510548737084955,"three"
"42580","0.3",400,0,1,"DelayedRec",144,0.355810421825933,0.305075371992716,"three"
"42582","0.1",402,0,1,"DelayedRec",144,0.144594869241048,0.116129856779803,"three"
"42585","0.7",405,0,0,"DelayedRec",144,-0.657741608881821,0.714938337265169,"three"
"42586","0.5",406,0,0,"DelayedRec",144,-0.292039621968034,0.504133193137201,"three"
"42587","0.3",407,1,1,"DelayedRec",144,0.345624371954608,0.300881618501603,"three"
"42590","0.5",410,0,0,"DelayedRec",144,-0.426379693882735,0.503530420481593,"three"
"42595","0.7",415,0,0,"DelayedRec",144,-0.664270074282825,0.703254485077525,"three"
"42596","0.1",416,0,1,"DelayedRec",144,0.152857523395664,0.108364348878219,"three"
"42597","0.7",417,0,0,"DelayedRec",144,-0.659290294126609,0.713162098969205,"three"
"42602","0.7",422,1,0,"DelayedRec",144,-0.655409111879599,0.697799256611465,"three"
"42603","0.3",423,1,1,"DelayedRec",144,0.363353772764046,0.311793120673517,"three"
"42605","0.3",425,1,1,"DelayedRec",144,0.377917374265487,0.292563649555836,"three"
"42606","0.3",426,1,1,"DelayedRec",144,0.367098452206505,0.288541889888107,"three"
"42608","0.7",428,1,0,"DelayedRec",144,-0.647048226231136,0.692492979118114,"three"
"42612","0.9",432,0,0,"DelayedRec",144,-0.777244894599099,0.87708050168708,"three"
"42613","0.9",433,0,0,"DelayedRec",144,-0.867804919604664,0.898881885904103,"three"
"42619","0.7",439,0,0,"DelayedRec",144,-0.653619094523113,0.719336532699221,"three"
"42620","0.3",440,1,1,"DelayedRec",144,0.371475305113786,0.317026454816453,"three"
"42623","0.9",443,0,0,"DelayedRec",144,-0.847457276601955,0.888085196155003,"three"
"42627","0.5",447,0,0,"DelayedRec",144,-0.166612737709679,0.50339141802993,"three"
"42629","0.5",449,1,1,"DelayedRec",144,0.739802933974993,0.49036820969797,"three"
"42634","0.7",454,0,0,"DelayedRec",144,-0.659523585551735,0.695868765070632,"three"
"42638","0.9",458,1,1,"DelayedRec",144,0.998968597697217,0.880925799289808,"three"
"42642","0.1",462,1,1,"DelayedRec",144,0.217273809378542,0.119166547890858,"three"
"42644","0.9",464,0,0,"DelayedRec",144,-0.788946249738066,0.882471588688234,"three"
"42650","0.5",470,0,0,"DelayedRec",144,-0.157209791011043,0.489646688210588,"three"
"42651","0.1",471,1,1,"DelayedRec",144,0.220453836740924,0.126119153831832,"three"
"42652","0.5",472,0,1,"DelayedRec",144,0.732330515660938,0.516372692977717,"three"
"42657","0.5",477,0,1,"DelayedRec",144,0.719628498177762,0.502273519060845,"three"
"42658","0.5",478,1,0,"DelayedRec",144,-0.152709229270098,0.482915704012545,"three"
"42662","0.7",482,0,0,"DelayedRec",144,-0.660923568314289,0.694868191779481,"three"
"42665","0.9",485,0,0,"DelayedRec",144,-0.848189407778718,0.880930577757855,"three"
"42668","0.5",488,0,0,"DelayedRec",144,-0.144090940158742,0.483476662763807,"three"
"42671","0.1",491,0,1,"DelayedRec",144,0.190654094244297,0.117685669861562,"three"
"42673","0.1",493,0,1,"DelayedRec",144,0.185196097533074,0.116067890341661,"three"
"42675","0.7",495,1,0,"DelayedRec",144,-0.65551179556145,0.717381395461649,"three"
"42676","0.3",496,0,1,"DelayedRec",144,0.36325402868441,0.292480169934553,"three"
"42677","0.1",497,0,1,"DelayedRec",144,0.17474438142879,0.112898742564588,"three"
"42679","0.9",499,0,0,"DelayedRec",144,-0.83025815608777,0.888653232911767,"three"
"42680","0.9",500,1,0,"DelayedRec",144,-0.838602221014044,0.874156550075273,"three"
"42682","0.1",502,0,1,"DelayedRec",144,0.185405069164859,0.137860142913452,"three"
"42683","0.5",503,0,0,"DelayedRec",144,-0.362731054059781,0.515977695048146,"three"
"42685","0.1",505,0,1,"DelayedRec",144,0.180097340202851,0.135965032692485,"three"
"42688","0.5",508,1,1,"DelayedRec",144,0.728850708646896,0.490852464496664,"three"
"42696","0.5",516,1,0,"DelayedRec",144,-0.28365492265162,0.508803284118525,"three"
"42699","0.1",519,1,1,"DelayedRec",144,0.155752767925438,0.126873162909897,"three"
"42705","0.7",525,0,0,"DelayedRec",144,-0.647145114862738,0.711540442171015,"three"
"42714","0.1",534,1,1,"DelayedRec",144,0.162561677066919,0.113715214268731,"three"
"42717","0.5",537,0,1,"DelayedRec",144,0.726592475069694,0.501854053931042,"three"
"42723","0.7",543,0,0,"DelayedRec",144,-0.628618809814819,0.701759170107224,"three"
"42727","0.1",547,0,1,"DelayedRec",144,0.140587479711002,0.106111171523647,"three"
"42729","0.9",549,1,0,"DelayedRec",144,-0.872243423724076,0.896914549552034,"three"
"42730","0.7",550,1,0,"DelayedRec",144,-0.610622871095634,0.692112357418497,"three"
"42732","0.3",552,1,1,"DelayedRec",144,0.406857884486603,0.317401844256346,"three"
"42735","0.1",555,0,1,"DelayedRec",144,0.152726938213032,0.115414988879222,"three"
"42736","0.3",556,1,1,"DelayedRec",144,0.328123015170674,0.301883958338247,"three"
"42740","0.3",560,0,0,"DelayedRec",144,-0.0103385462509505,0.297734075979922,"three"
"42742","0.7",562,1,0,"DelayedRec",144,-0.661767171509254,0.706358759545963,"three"
"42744","0.3",564,1,1,"DelayedRec",144,0.395210460893289,0.313038643504541,"three"
"42994","0.1",244,1,1,"DelayedRec",145,0.21480660922659,0.119189514189626,"three"
"43002","0.3",252,0,1,"DelayedRec",145,0.468088985460797,0.307807464818306,"three"
"43007","0.1",257,1,1,"DelayedRec",145,0.228633704787985,0.115381341981648,"three"
"43009","0.7",259,0,0,"DelayedRec",145,-0.547382132660525,0.697080681354638,"three"
"43010","0.3",260,1,1,"DelayedRec",145,0.416409289091344,0.309988062360318,"three"
"43013","0.9",263,1,0,"DelayedRec",145,-0.800127363187136,0.891775178236216,"three"
"43014","0.9",264,0,0,"DelayedRec",145,-0.773681825410203,0.877613314334718,"three"
"43018","0.7",268,1,0,"DelayedRec",145,-0.597353729262967,0.694934712860807,"three"
"43021","0.1",271,0,1,"DelayedRec",145,0.17557685762864,0.108274201527437,"three"
"43028","0.3",278,1,1,"DelayedRec",145,0.408429118978117,0.311081364398188,"three"
"43033","0.7",283,1,0,"DelayedRec",145,-0.605070141504753,0.693858773040502,"three"
"43034","0.5",284,1,1,"DelayedRec",145,0.705126613815244,0.508309261567166,"three"
"43035","0.7",285,0,0,"DelayedRec",145,-0.54484798330297,0.690996987049219,"three"
"43036","0.9",286,0,1,"DelayedRec",145,0.989040953045002,0.876160796266939,"three"
"43040","0.7",290,0,1,"DelayedRec",145,0.949532819100139,0.680023587558228,"three"
"43042","0.1",292,1,0,"DelayedRec",145,NA,0.0967965220393436,"three"
"43045","0.3",295,0,1,"DelayedRec",145,0.490573078968299,0.330775548515346,"three"
"43052","0.1",302,1,1,"DelayedRec",145,0.189739957403205,0.125137746647042,"three"
"43060","0.9",310,1,0,"DelayedRec",145,-0.834128456125459,0.882623913934441,"three"
"43061","0.9",311,0,0,"DelayedRec",145,-0.834414219368073,0.913464458322153,"three"
"43062","0.9",312,1,0,"DelayedRec",145,-0.806835444069087,0.898958157122786,"three"
"43063","0.1",313,1,1,"DelayedRec",145,0.193440874223917,0.131392623025098,"three"
"43065","0.3",315,1,1,"DelayedRec",145,0.414928431248865,0.317160073133367,"three"
"43068","0.9",318,0,0,"DelayedRec",145,-0.787433999279552,0.886513531289118,"three"
"43070","0.3",320,1,1,"DelayedRec",145,0.474358824226997,0.325522656963371,"three"
"43071","0.7",321,1,1,"DelayedRec",145,0.949620806916542,0.687876597431503,"three"
"43072","0.9",322,0,0,"DelayedRec",145,-0.830893097610552,0.87675699585615,"three"
"43073","0.3",323,1,0,"DelayedRec",145,-0.0817657373744066,0.323047248613548,"three"
"43074","0.5",324,0,0,"DelayedRec",145,-0.462781715500412,0.515444862446518,"three"
"43082","0.5",332,1,0,"DelayedRec",145,-0.483405447697217,0.522785026869479,"three"
"43083","0.5",333,0,1,"DelayedRec",145,0.532571904930407,0.485517077271734,"three"
"43084","0.7",334,0,0,"DelayedRec",145,-0.556512824148231,0.692100122190743,"three"
"43094","0.5",344,1,0,"DelayedRec",145,-0.468999418070519,0.529781018132767,"three"
"43098","0.1",348,0,0,"DelayedRec",145,NA,0.130734773788962,"three"
"43099","0.5",349,1,1,"DelayedRec",145,0.889450879637687,0.499896524239329,"three"
"43101","0.1",351,0,1,"DelayedRec",145,0.23156591745584,0.117752431466778,"three"
"43102","0.9",352,0,0,"DelayedRec",145,-0.801878622773503,0.873384531454322,"three"
"43106","0.1",356,0,1,"DelayedRec",145,0.210021734961599,0.136058746530277,"three"
"43107","0.9",357,0,0,"DelayedRec",145,-0.796919832070655,0.866101938693975,"three"
"43108","0.7",358,1,0,"DelayedRec",145,NA,0.696061683102007,"three"
"43110","0.3",360,0,1,"DelayedRec",145,0.428861243068796,0.310259216672874,"three"
"43113","0.7",363,0,0,"DelayedRec",145,-0.585313333038016,0.694667864622881,"three"
"43122","0.3",372,1,1,"DelayedRec",145,0.434032244394235,0.316363830355433,"three"
"43124","0.5",374,1,1,"DelayedRec",145,0.869151129585223,0.507965735095051,"three"
"43125","0.1",375,0,1,"DelayedRec",145,0.202435990620054,0.110448844578105,"three"
"43126","0.3",376,0,1,"DelayedRec",145,0.419686758108385,0.311339804549162,"three"
