"","X","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"174",421,1,414,0.7,"stim/51.jpeg",5,1,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothespin3.png",2,"right","right",0.452000141,1,1,1
"175",422,1,415,0.9,"stim/13.jpeg",1,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/rug4.png",1,"right","right",0.476000071,1,1,1
"176",423,1,416,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",1,"left","left",0.570000172,1,1,1
"177",424,1,417,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/blender3.png",4,"right","right",0.421000242,1,1,1
"178",425,1,418,0.5,"stim/41.jpeg",4,1,1,1,"Instruments",1,"stim/objects/Instruments/trombone3.png",1,"left","right",0.529000282,0,0,1
"179",426,1,419,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",2,"left","left",0.566000223,1,1,1
"180",427,1,420,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","left",0.629000187,1,1,1
"181",428,1,421,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",4,"left","left",0.653000116,1,1,1
"182",429,1,422,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",1,"left","left",0.45600009,1,1,1
"183",430,1,423,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",4,"right","right",0.601000071,1,1,1
"184",431,1,424,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.515000105,1,1,1
"185",432,1,425,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",2,"right","right",0.50999999,1,1,1
"186",433,1,426,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",1,"right","right",0.648000002,1,1,1
"187",434,1,427,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",2,"right","right",0.592000008,1,1,1
"188",435,1,428,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",2,"right","right",0.492000103,1,1,1
"189",436,1,429,0.7,"stim/63.jpeg",6,3,2,2,"Instruments",1,"stim/objects/Instruments/keyboard3.png",3,"left","left",0.68200016,1,1,1
"190",437,1,430,0.9,"stim/24.jpeg",2,4,3,1,"Instruments",1,"stim/objects/Instruments/triangle4.png",3,"left","left",0.411000013,1,1,1
"191",438,1,431,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",1,"left","left",0.519000053,1,1,1
"192",439,1,432,0.5,"stim/43.jpeg",4,3,1,2,"Instruments",1,"stim/objects/Instruments/bassguitar3.png",1,"left","left",0.727000237,1,1,1
"193",440,1,433,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",3,"left","left",0.495000124,1,1,1
"194",441,1,434,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",2,"right","right",0.652000189,1,1,1
"195",442,1,435,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",3,"left","left",0.700000048,1,1,1
"196",443,1,436,0.5,"stim/33.jpeg",3,3,1,1,"Instruments",1,"stim/objects/Instruments/saxophone3.png",1,"left","right",0.58100009,0,0,1
"197",444,1,437,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",3,"left","left",0.476000071,1,1,1
"198",445,1,438,0.7,"stim/54.jpeg",5,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack3.png",3,"right","right",0.565000057,1,1,1
"199",446,1,439,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",4,"right","right",0.559999943,1,1,1
"200",447,1,440,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",4,"right","right",0.423000097,1,1,1
"201",448,1,441,0.5,"stim/32.jpeg",3,2,1,2,"Instruments",1,"stim/objects/Instruments/acousticguitar3.png",3,"left","left",0.74000001,1,1,1
"202",449,1,442,0.5,"stim/33.jpeg",3,3,1,2,"Instruments",1,"stim/objects/Instruments/acousticguitar3.png",1,"left","right",0.605999947,0,0,1
"203",450,1,443,0.3,"stim/62.jpeg",6,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/blender4.png",4,"right","right",0.496000051,1,1,1
"204",451,1,444,0.5,"stim/32.jpeg",3,2,1,2,"Instruments",1,"stim/objects/Instruments/accordion3.png",3,"left","right",0.549999952,0,0,1
"205",452,1,445,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",2,"left","left",0.674999952,1,1,1
"206",453,1,446,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",3,"left","right",0.680000305,0,0,1
"207",454,1,447,0.9,"stim/23.jpeg",2,3,3,1,"Instruments",1,"stim/objects/Instruments/timbal4.png",2,"left","left",0.446000099,1,1,1
"208",455,1,448,0.1,"stim/14.jpeg",1,4,3,1,"Instruments",1,"stim/objects/Instruments/musicstand4.png",4,"left","right",0.625,0,0,1
"209",456,1,449,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",1,"left","left",0.542000055,1,1,1
"210",457,1,450,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.621999979,1,1,1
"211",458,1,451,0.7,"stim/62.jpeg",6,2,2,2,"Instruments",1,"stim/objects/Instruments/doublebass3.png",1,"left","right",0.637000084,0,0,1
"212",459,1,452,0.5,"stim/41.jpeg",4,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/broom3.png",2,"right","left",0.697000027,0,0,1
"213",460,1,453,0.5,"stim/43.jpeg",4,3,1,2,"Instruments",1,"stim/objects/Instruments/cornet3.png",1,"left","left",0.604000092,1,1,1
"214",461,1,454,0.3,"stim/64.jpeg",6,4,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clothespin4.png",2,"right","left",0.652000189,0,0,1
"215",462,1,455,0.9,"stim/14.jpeg",1,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/safetypin4.png",4,"right","right",0.536000013,1,1,1
"216",463,1,456,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",2,"left","left",0.556000233,1,1,1
"217",464,1,457,0.3,"stim/64.jpeg",6,4,2,1,"HouseObjects",2,"stim/objects/HouseObjects/broom4.png",2,"right","left",0.587000132,0,0,1
"218",465,1,458,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",4,"left","right",0.511000156,0,0,1
"219",466,1,459,0.5,"stim/34.jpeg",3,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/ashtray3.png",3,"right","",NA,0,0,1
"220",467,1,460,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.71600008,1,1,1
"221",468,1,461,0.5,"stim/42.jpeg",4,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/clock3.png",4,"right","right",0.494000196,1,1,1
"222",469,1,462,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",1,"right","right",0.585000038,1,1,1
"223",470,1,463,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",2,"left","left",0.646000147,1,1,1
"224",471,1,464,0.5,"stim/33.jpeg",3,3,1,1,"HouseObjects",2,"stim/objects/HouseObjects/remote3.png",1,"right","left",0.719000101,0,0,1
"225",472,1,465,0.9,"stim/21.jpeg",2,1,3,1,"Instruments",1,"stim/objects/Instruments/speaker4.png",1,"left","left",0.501000166,1,1,1
"226",473,1,466,0.7,"stim/51.jpeg",5,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter4.png",1,"right","",NA,0,0,1
"227",474,1,467,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",2,"left","left",0.561000109,1,1,1
"228",475,1,468,0.5,"stim/43.jpeg",4,3,1,1,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle3.png",4,"right","right",0.860000134,1,1,1
"229",476,1,469,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",2,"left","left",0.549000025,1,1,1
"230",477,1,470,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.619000196,1,1,1
"231",478,1,471,0.3,"stim/52.jpeg",5,2,2,1,"Instruments",1,"stim/objects/Instruments/accordion4.png",1,"left","right",0.562999964,0,0,1
"232",479,1,472,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","left",0.561000109,1,1,1
"233",480,1,473,0.7,"stim/64.jpeg",6,4,2,2,"Instruments",1,"stim/objects/Instruments/doublebass3.png",2,"left","",NA,0,0,1
"234",481,1,474,0.7,"stim/53.jpeg",5,3,2,2,"HouseObjects",2,"stim/objects/HouseObjects/key3.png",1,"right","",NA,0,0,1
"235",482,1,475,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",2,"left","left",0.785000086,1,1,1
"236",483,1,476,0.3,"stim/51.jpeg",5,1,2,1,"Instruments",1,"stim/objects/Instruments/banjo4.png",1,"left","right",0.742000103,0,0,1
"237",484,1,477,0.3,"stim/63.jpeg",6,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/bottle4.png",4,"right","",NA,0,0,1
"238",485,1,478,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",4,"right","right",0.654000282,1,1,1
"239",486,1,479,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",4,"right","right",0.515000105,1,1,1
"240",487,1,480,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",2,"right","right",0.551000118,1,1,1
"241",488,1,481,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",3,"left","left",0.81400013,1,1,1
"242",489,1,482,0.1,"stim/21.jpeg",2,1,3,1,"HouseObjects",2,"stim/objects/HouseObjects/thread4.png",3,"right","left",0.614000082,0,0,1
"243",490,1,483,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",3,"right","right",0.562000036,1,1,1
"244",491,1,484,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",4,"left","left",0.569000244,1,1,1
"245",492,1,485,0.5,"stim/44.jpeg",4,4,1,2,"Instruments",1,"stim/objects/Instruments/cello3.png",1,"left","left",0.712000132,1,1,1
"246",493,1,486,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",4,"left","left",0.737000227,1,1,1
"247",494,1,487,0.5,"stim/31.jpeg",3,1,1,1,"HouseObjects",2,"stim/objects/HouseObjects/rug3.png",4,"right","right",0.679000139,1,1,1
"248",495,1,488,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",2,"left","left",0.536999941,1,1,1
"249",496,1,489,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",1,"right","right",0.633000135,1,1,1
"250",497,1,490,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",4,"right","right",0.565000057,1,1,1
"251",498,1,491,0.7,"stim/52.jpeg",5,2,2,2,"HouseObjects",2,"stim/objects/HouseObjects/ironingboard3.png",2,"right","right",0.563000202,1,1,1
"252",499,1,492,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",4,"right","right",0.654000044,1,1,1
"253",500,1,493,0.3,"stim/61.jpeg",6,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/bucket4.png",3,"right","left",0.542000055,0,0,1
"254",501,1,494,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",2,"right","right",0.596000195,1,1,1
"255",502,1,495,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",2,"left","right",0.479000092,0,0,1
"256",503,1,496,0.7,"stim/63.jpeg",6,3,2,2,"Instruments",1,"stim/objects/Instruments/doublebass3.png",3,"left","left",0.343000174,1,1,1
"257",504,1,497,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",3,"right","right",0.601000071,1,1,1
"258",505,1,498,0.1,"stim/23.jpeg",2,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/saw4.png",3,"right","left",0.512000084,0,0,1
"259",506,1,499,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",4,"right","right",0.526000023,1,1,1
"260",507,1,500,0.5,"stim/44.jpeg",4,4,1,1,"Instruments",1,"stim/objects/Instruments/triangle3.png",3,"left","left",0.414000034,1,1,1
"261",508,1,501,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",4,"left","left",0.573999882,1,1,1
"262",509,1,502,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",3,"right","right",0.556999922,1,1,1
"263",510,1,503,0.5,"stim/32.jpeg",3,2,1,2,"HouseObjects",2,"stim/objects/HouseObjects/barbecuelighter3.png",2,"right","right",0.601000071,1,1,1
"264",511,1,504,0.7,"stim/63.jpeg",6,3,2,1,"Instruments",1,"stim/objects/Instruments/keyboard4.png",2,"left","left",0.586000204,1,1,1
"265",512,1,505,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/marimba3.png",2,"left","left",0.520999908,1,1,1
"266",513,1,506,0.1,"stim/13.jpeg",1,3,3,1,"Instruments",1,"stim/objects/Instruments/pipepiano4.png",4,"left","right",0.440000057,0,0,1
"267",514,1,507,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",3,"right","left",0.45600009,0,0,1
"268",515,1,508,0.5,"stim/44.jpeg",4,4,1,2,"Instruments",1,"stim/objects/Instruments/cornet3.png",3,"left","left",0.783000231,1,1,1
"269",516,1,509,0.7,"stim/61.jpeg",6,1,2,1,"Instruments",1,"stim/objects/Instruments/cymbal4.png",3,"left","left",0.575000048,1,1,1
"270",517,1,510,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bottle3.png",3,"right","left",0.555000067,0,0,1
"271",518,1,511,0.5,"stim/43.jpeg",4,3,1,2,"Instruments",1,"stim/objects/Instruments/clarinet3.png",4,"left","",NA,0,0,1
"272",519,1,512,0.9,"stim/14.jpeg",1,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/recyclingbin4.png",1,"right","right",0.89800024,1,1,1
"273",520,1,513,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",4,"left","right",0.510999918,0,0,1
"274",521,1,514,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",3,"right","right",0.652000189,1,1,1
"275",522,1,515,0.1,"stim/23.jpeg",2,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/teapot4.png",2,"right","left",0.63499999,0,0,1
"276",523,1,516,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",1,"right","right",0.55700016,1,1,1
"277",524,1,517,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",4,"right","right",0.603000164,1,1,1
"278",525,1,518,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",3,"right","right",0.588000059,1,1,1
"279",526,1,519,0.1,"stim/11.jpeg",1,1,3,1,"Instruments",1,"stim/objects/Instruments/record_player4.png",2,"left","right",0.514000177,0,0,1
"280",527,1,520,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",1,"right","right",0.516000032,1,1,1
"281",528,1,521,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",4,"left","left",0.601000071,1,1,1
"282",529,1,522,0.3,"stim/53.jpeg",5,3,2,1,"Instruments",1,"stim/objects/Instruments/violin3.png",3,"left","right",0.534000158,0,0,1
"283",530,1,523,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",3,"right","right",0.593000174,1,1,1
"284",531,1,524,0.5,"stim/34.jpeg",3,4,1,1,"HouseObjects",2,"stim/objects/HouseObjects/rubbergloves3.png",2,"right","left",0.719000101,0,0,1
"285",532,1,525,0.9,"stim/22.jpeg",2,2,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","left",0.551000118,1,1,1
"286",533,1,526,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",4,"left","left",0.553000212,1,1,1
"287",534,1,527,0.7,"stim/51.jpeg",5,1,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothesdryingrack3.png",1,"right","right",0.544000149,1,1,1
"288",535,1,528,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",4,"left","right",0.430999994,0,0,1
"289",536,1,529,0.7,"stim/53.jpeg",5,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/thread3.png",4,"right","right",0.606000185,1,1,1
"290",537,1,530,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",3,"right","left",0.486000061,0,0,1
"291",538,1,531,0.5,"stim/42.jpeg",4,2,1,2,"Instruments",1,"stim/objects/Instruments/chime3.png",2,"left","left",0.712000132,1,1,1
"292",539,1,532,0.3,"stim/53.jpeg",5,3,2,1,"Instruments",1,"stim/objects/Instruments/acousticguitar4.png",2,"left","right",0.601999998,0,0,1
"293",540,1,533,0.5,"stim/33.jpeg",3,3,1,1,"Instruments",1,"stim/objects/Instruments/panflute3.png",2,"left","right",0.671999931,0,0,1
"294",541,1,534,0.7,"stim/64.jpeg",6,4,2,1,"Instruments",1,"stim/objects/Instruments/bassguitar4.png",4,"left","left",0.663000107,1,1,1
"295",542,1,535,0.1,"stim/22.jpeg",2,2,3,1,"HouseObjects",2,"stim/objects/HouseObjects/spraybottle4.png",2,"right","left",0.592000008,0,0,1
"296",543,1,536,0.7,"stim/53.jpeg",5,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/bleachbottle4.png",2,"right","right",0.517999887,1,1,1
"297",544,1,537,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",2,"left","left",0.587000132,1,1,1
"298",545,1,538,0.5,"stim/44.jpeg",4,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/broom3.png",3,"right","right",0.464999914,1,1,1
"299",546,1,539,0.3,"stim/61.jpeg",6,1,2,1,"HouseObjects",2,"stim/objects/HouseObjects/iron4.png",4,"right","right",0.539000273,1,1,1
"300",547,1,540,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",3,"left","left",0.555000067,1,1,1
"301",548,1,541,0.5,"stim/31.jpeg",3,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/bleachbottle3.png",2,"right","left",0.597000122,0,0,1
"302",549,1,542,0.7,"stim/62.jpeg",6,2,2,2,"Instruments",1,"stim/objects/Instruments/cymbal3.png",1,"left","left",0.70600009,1,1,1
"303",550,1,543,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pan3.png",4,"right","right",0.381999969,1,1,1
"304",551,1,544,0.3,"stim/63.jpeg",6,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/key4.png",4,"right","right",0.531000137,1,1,1
"305",552,1,545,0.9,"stim/12.jpeg",1,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/knife3.png",3,"right","right",0.696000099,1,1,1
"306",553,1,546,0.5,"stim/42.jpeg",4,2,1,1,"Instruments",1,"stim/objects/Instruments/tambourine3.png",3,"left","right",0.630000114,0,0,1
"307",554,1,547,0.1,"stim/11.jpeg",1,1,3,1,"Instruments",1,"stim/objects/Instruments/oboe4.png",3,"left","right",0.542000055,0,0,1
"308",555,1,548,0.7,"stim/62.jpeg",6,2,2,1,"Instruments",1,"stim/objects/Instruments/doublebass4.png",3,"left","left",0.516000032,1,1,1
"309",556,1,549,0.1,"stim/24.jpeg",2,4,3,1,"HouseObjects",2,"stim/objects/HouseObjects/thermometer4.png",3,"right","left",0.469000101,0,0,1
"310",557,1,550,0.9,"stim/23.jpeg",2,3,3,2,"Instruments",1,"stim/objects/Instruments/musicsheet3.png",1,"left","left",0.496999979,1,1,1
"311",558,1,551,0.5,"stim/32.jpeg",3,2,1,2,"Instruments",1,"stim/objects/Instruments/bassdrum3.png",2,"left","left",0.567000151,1,1,1
"312",559,1,552,0.5,"stim/31.jpeg",3,1,1,2,"HouseObjects",2,"stim/objects/HouseObjects/ballofstring3.png",2,"right","left",0.545000076,0,0,1
"313",560,1,553,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/musicstand3.png",1,"left","left",0.707999945,1,1,1
"314",561,1,554,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/oboe3.png",3,"left","",NA,0,0,1
"315",562,1,555,0.7,"stim/52.jpeg",5,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/basket4.png",2,"right","right",0.57400012,1,1,1
"316",563,1,556,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.726000071,1,1,1
"317",564,1,557,0.5,"stim/33.jpeg",3,3,1,2,"Instruments",1,"stim/objects/Instruments/balalaika3.png",2,"left","",NA,0,0,1
"318",565,1,558,0.7,"stim/53.jpeg",5,3,2,2,"HouseObjects",2,"stim/objects/HouseObjects/ironingboard3.png",1,"right","right",0.555000067,1,1,1
"319",566,1,559,0.5,"stim/34.jpeg",3,4,1,1,"Instruments",1,"stim/objects/Instruments/pipepiano3.png",1,"left","right",0.541000128,0,0,1
"320",567,1,560,0.9,"stim/21.jpeg",2,1,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","left",0.577000141,1,1,1
"321",568,1,561,0.9,"stim/11.jpeg",1,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/lintroller3.png",1,"right","right",0.51300025,1,1,1
"322",569,1,562,0.3,"stim/52.jpeg",5,2,2,1,"Instruments",1,"stim/objects/Instruments/tuba3.png",1,"left","right",0.610000134,0,0,1
"323",570,1,563,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.54700017,1,1,1
"324",571,1,564,0.9,"stim/24.jpeg",2,4,3,2,"Instruments",1,"stim/objects/Instruments/metronome3.png",3,"left","left",0.791000128,1,1,1
"325",572,1,565,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/match3.png",1,"right","right",0.580000162,1,1,1
"326",573,1,566,0.9,"stim/14.jpeg",1,4,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",1,"right","right",0.453000069,1,1,1
"327",574,1,567,0.7,"stim/54.jpeg",5,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothespin3.png",2,"right","right",0.707000256,1,1,1
"328",575,1,568,0.5,"stim/43.jpeg",4,3,1,2,"HouseObjects",2,"stim/objects/HouseObjects/clock3.png",4,"right","left",0.779000044,0,0,1
"329",576,1,569,0.9,"stim/13.jpeg",1,3,3,2,"HouseObjects",2,"stim/objects/HouseObjects/pitcher3.png",4,"right","right",0.546000004,1,1,1
"330",577,1,570,0.5,"stim/42.jpeg",4,2,1,2,"Instruments",1,"stim/objects/Instruments/clarinet3.png",4,"left","right",0.605000019,0,0,1
"331",248,2,241,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/flyswatter.png",1,"left","left",0.65199995,1,1,1
"332",249,2,242,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/dustpan.png",4,"left","left",0.511999846,1,1,1
"333",250,2,243,0.9,"stim/43.jpeg",4,3,3,2,"HouseObjects",1,"stim/objects/HouseObjects/glass.png",2,"left","left",0.479000092,1,1,1
"334",251,2,244,0.9,"stim/34.jpeg",3,4,3,2,"Instruments",2,"stim/objects/Instruments/flutetrans.png",4,"right","",NA,0,0,1
