"","X","participant","iteration_index","scn_file","scn_cat","obj_cat_top","min_resp_top","max_resp_top","slider.response","slider.rt","rating_acc","corr_rat","group"
"1831",503,78,2,"stim/11.jpeg",1,"Music items",45,55,90,3.318000078,2,50,1
"1832",500,78,2,"stim/21.jpeg",2,"Household items",45,55,50,4.316999912,2,50,1
"1833",501,78,2,"stim/31.jpeg",3,"Music items",65,75,50,5.825999975,2,70,1
"1834",498,78,2,"stim/41.jpeg",4,"Music items",65,75,69,4.64199996,1,70,1
"1835",502,78,2,"stim/51.jpeg",5,"Household items",5,15,90,3.332000017,2,10,1
"1836",499,78,2,"stim/61.jpeg",6,"Music items",5,15,90,3.818000078,1,10,1
"1837",747,78,3,"stim/11.jpeg",1,"Music items",45,55,50,3.967000008,1,50,1
"1838",748,78,3,"stim/21.jpeg",2,"Household items",45,55,19,6.368999958,1,50,1
"1839",746,78,3,"stim/31.jpeg",3,"Music items",65,75,20,3.799000025,0,70,1
"1840",745,78,3,"stim/41.jpeg",4,"Music items",65,75,80,4.13499999,0,70,1
"1841",750,78,3,"stim/51.jpeg",5,"Household items",5,15,100,2.910000086,1,10,1
"1842",749,78,3,"stim/61.jpeg",6,"Music items",5,15,100,2.315999985,1,10,1
"1843",996,78,4,"stim/11.jpeg",1,"Music items",45,55,49,2.506999969,2,50,1
"1844",993,78,4,"stim/21.jpeg",2,"Household items",45,55,50,4.726999998,1,50,1
"1845",994,78,4,"stim/31.jpeg",3,"Music items",65,75,0,4.722000122,1,70,1
"1846",992,78,4,"stim/41.jpeg",4,"Music items",65,75,99,4.407000065,0,70,1
"1847",995,78,4,"stim/51.jpeg",5,"Household items",5,15,100,2.662999868,1,10,1
"1848",997,78,4,"stim/61.jpeg",6,"Music items",5,15,99,2.944999933,2,10,1
"1849",256,79,1,"stim/11.jpeg",1,"Household items",45,55,19,5.664000034,1,50,1
"1850",255,79,1,"stim/21.jpeg",2,"Music items",45,55,50,7.125,1,50,1
"1851",251,79,1,"stim/31.jpeg",3,"Household items",65,75,89,11.33899999,0,70,1
"1852",253,79,1,"stim/41.jpeg",4,"Household items",65,75,79,7.381000042,0,70,1
"1853",254,79,1,"stim/51.jpeg",5,"Music items",5,15,94,4.991000175,0,10,1
"1854",252,79,1,"stim/61.jpeg",6,"Household items",5,15,89,3.983999968,0,10,1
"1855",499,79,2,"stim/11.jpeg",1,"Household items",45,55,13,4.505999804,0,50,1
"1856",502,79,2,"stim/21.jpeg",2,"Music items",45,55,89,2.262000084,0,50,1
"1857",500,79,2,"stim/31.jpeg",3,"Household items",65,75,89,3.723999977,0,70,1
"1858",501,79,2,"stim/41.jpeg",4,"Household items",65,75,25,4.566000223,0,70,1
"1859",503,79,2,"stim/51.jpeg",5,"Music items",5,15,36,4.671000004,0,10,1
"1860",498,79,2,"stim/61.jpeg",6,"Household items",5,15,75,5.887000084,0,10,1
"1861",749,79,3,"stim/11.jpeg",1,"Household items",45,55,6,6.308000088,1,50,1
"1862",750,79,3,"stim/21.jpeg",2,"Music items",45,55,96,2.744999886,1,50,1
"1863",746,79,3,"stim/31.jpeg",3,"Household items",65,75,29,7.460999966,0,70,1
"1864",745,79,3,"stim/41.jpeg",4,"Household items",65,75,20,8.404999971,0,70,1
"1865",747,79,3,"stim/51.jpeg",5,"Music items",5,15,8,3.703000069,1,10,1
"1866",748,79,3,"stim/61.jpeg",6,"Household items",5,15,87,3.012000084,1,10,1
"1867",997,79,4,"stim/11.jpeg",1,"Household items",45,55,16,9.528000116,0,50,1
"1868",996,79,4,"stim/21.jpeg",2,"Music items",45,55,2,9.618999958,0,50,1
"1869",994,79,4,"stim/31.jpeg",3,"Household items",65,75,27,6.477999926,0,70,1
"1870",995,79,4,"stim/41.jpeg",4,"Household items",65,75,50,3.751999855,0,70,1
"1871",992,79,4,"stim/51.jpeg",5,"Music items",5,15,80,8.830999851,0,10,1
"1872",993,79,4,"stim/61.jpeg",6,"Household items",5,15,39,11.37400007,0,10,1
"1873",252,80,1,"stim/11.jpeg",1,"Household items",45,55,70,7.003999949,0,50,1
"1874",256,80,1,"stim/21.jpeg",2,"Music items",45,55,50,8.161000013,1,50,1
"1875",254,80,1,"stim/31.jpeg",3,"Household items",65,75,20,9.902999878,0,70,1
"1876",255,80,1,"stim/41.jpeg",4,"Household items",65,75,33,7.274999857,0,70,1
"1877",251,80,1,"stim/51.jpeg",5,"Music items",5,15,80,16.12700009,0,10,1
"1878",253,80,1,"stim/61.jpeg",6,"Household items",5,15,95,12.81100011,0,10,1
"1879",500,80,2,"stim/11.jpeg",1,"Household items",45,55,70,29.12300014,0,50,1
"1880",503,80,2,"stim/21.jpeg",2,"Music items",45,55,50,3.288000107,2,50,1
"1881",502,80,2,"stim/31.jpeg",3,"Household items",65,75,65,11.19900012,1,70,1
"1882",499,80,2,"stim/41.jpeg",4,"Household items",65,75,30,12.75100017,0,70,1
"1883",501,80,2,"stim/51.jpeg",5,"Music items",5,15,84,10.75200009,0,10,1
"1884",498,80,2,"stim/61.jpeg",6,"Household items",5,15,94,9.43599987,0,10,1
"1885",747,80,3,"stim/11.jpeg",1,"Household items",45,55,35,19.05599999,0,50,1
"1886",748,80,3,"stim/21.jpeg",2,"Music items",45,55,47,19.3599999,1,50,1
"1887",746,80,3,"stim/31.jpeg",3,"Household items",65,75,35,27.75099993,0,70,1
"1888",749,80,3,"stim/41.jpeg",4,"Household items",65,75,70,17.87199998,2,70,1
"1889",750,80,3,"stim/51.jpeg",5,"Music items",5,15,85,14.148,2,10,1
"1890",745,80,3,"stim/61.jpeg",6,"Household items",5,15,95,7.737999916,0,10,1
"1891",997,80,4,"stim/11.jpeg",1,"Household items",45,55,40,6.451999903,2,50,1
"1892",994,80,4,"stim/21.jpeg",2,"Music items",45,55,47,13.48899984,2,50,1
"1893",996,80,4,"stim/31.jpeg",3,"Household items",65,75,30,19.13700008,2,70,1
"1894",992,80,4,"stim/41.jpeg",4,"Household items",65,75,75,32.57599998,1,70,1
"1895",993,80,4,"stim/51.jpeg",5,"Music items",5,15,80,8.712000132,1,10,1
"1896",995,80,4,"stim/61.jpeg",6,"Household items",5,15,95,10.21099997,2,10,1
